pitime,adc_67_avg,adc_68_avg,adc_69_avg,elec_0_avg,elec_1_avg,elec_2_avg,elec_3_avg,elec_6_avg,flow2,flow3,rh_1,rh_2,rh_3,rh_4,rh5,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9
2021-01-07 09:00:00,515.0,503.0,512.0,43.2,33.2,83.7,62.9,125.7,0.0,0.0,31.7,47.8,99.9,21.6,,61.9,58.9,54.2,30.2,40.1,82.1,50.6,28.3,73.3
2021-01-07 10:00:00,515.0,503.0,512.0,0.0,33.1,77.1,46.9,105.0,0.0,0.0,32.1,47.9,99.9,21.6,,61.7,59.0,54.2,30.5,40.1,81.7,50.6,29.4,73.4
2021-01-07 11:00:00,515.0,503.0,512.0,43.8,32.7,83.7,59.4,110.9,0.0,0.0,32.2,48.1,99.9,21.7,,61.5,58.9,54.2,30.8,40.1,80.8,50.3,29.5,73.4
2021-01-07 12:00:00,515.0,503.0,512.0,46.0,32.8,87.2,57.0,98.7,0.0,0.0,32.6,48.1,99.9,21.8,,61.3,58.8,54.2,31.0,40.1,79.7,50.3,29.7,73.4
2021-01-07 13:00:00,515.0,503.0,512.0,0.0,32.9,73.6,46.1,105.7,0.0,0.0,32.6,48.2,99.9,21.8,,61.3,58.9,54.3,31.3,40.1,79.7,50.4,29.6,73.4
2021-01-07 14:00:00,515.0,503.0,512.0,45.8,33.0,84.5,60.8,111.3,0.0,0.0,32.9,48.4,99.9,21.9,,61.1,58.7,54.2,31.3,40.1,79.0,50.4,28.7,73.2
2021-01-07 15:00:00,514.9,503.0,512.0,43.5,38.6,81.4,68.3,137.2,0.0,0.0,32.7,48.4,99.9,21.9,,61.3,58.8,54.3,31.4,40.1,82.6,50.4,27.6,73.3
2021-01-07 16:00:00,515.0,503.0,512.0,0.0,44.2,103.7,63.2,104.8,0.0,0.0,32.8,48.3,99.9,21.9,,61.4,58.8,54.4,31.4,40.1,82.2,50.7,26.2,73.3
2021-01-07 17:00:00,515.0,503.0,512.0,43.4,44.3,117.1,76.2,107.5,0.0,0.0,32.5,48.2,99.9,21.7,,61.3,58.9,54.3,31.3,40.1,81.2,50.7,24.9,73.3
2021-01-07 18:00:00,515.0,503.0,512.0,44.5,44.4,117.7,81.2,116.1,0.0,0.0,32.5,48.1,99.9,21.7,,61.2,58.7,54.2,31.1,40.1,80.0,50.5,24.1,73.3
2021-01-07 19:00:00,515.0,503.0,512.0,0.0,44.7,109.8,74.6,147.1,1.8,0.0,32.0,48.0,99.9,21.7,,61.5,58.9,54.4,30.9,40.1,84.4,50.6,23.9,73.3
2021-01-07 20:00:00,514.9,503.0,512.0,41.9,44.4,120.1,78.9,107.3,0.0,0.0,32.0,47.8,99.9,21.6,,61.5,58.9,54.3,30.8,40.1,82.4,50.7,23.9,73.4
2021-01-07 21:00:00,515.0,503.0,511.9,41.6,44.2,118.7,71.9,106.3,0.0,0.0,31.7,47.6,99.9,21.6,,61.3,58.8,54.0,30.6,40.1,80.8,50.5,23.2,73.3
2021-01-07 22:00:00,515.0,503.0,512.0,0.0,44.8,80.1,60.6,144.2,0.0,0.0,31.5,47.6,99.9,21.4,,61.6,58.9,54.2,30.4,40.1,85.2,50.5,22.7,73.4
2021-01-07 23:00:00,515.0,503.0,512.0,42.6,44.8,88.3,64.4,107.9,0.0,0.0,31.1,47.3,99.9,21.3,,61.4,58.9,54.1,30.1,40.1,81.8,50.3,22.4,73.3
2021-01-08 00:00:00,515.0,503.0,511.9,41.4,40.6,80.3,72.8,165.9,0.0,0.0,31.0,47.3,99.9,21.1,,61.6,58.8,54.1,29.9,40.1,85.0,50.3,22.1,73.3
2021-01-08 01:00:00,515.0,503.0,512.0,0.0,37.4,49.1,41.8,113.9,0.0,0.0,30.6,46.9,99.9,21.1,,61.8,59.1,54.1,29.8,40.1,84.3,50.6,22.1,73.3
2021-01-08 02:00:00,514.9,503.0,512.0,46.2,35.8,58.9,60.3,136.6,0.0,0.0,30.6,46.7,99.9,21.0,,61.7,59.0,54.0,29.5,40.1,82.8,50.6,22.2,73.3
2021-01-08 03:00:00,515.0,503.0,511.9,41.6,33.6,59.4,63.4,153.5,0.0,0.0,30.2,46.6,99.9,20.9,,62.0,59.0,54.0,29.3,40.1,86.2,50.4,22.2,73.4
2021-01-08 04:00:00,514.9,503.0,511.9,0.0,33.4,79.0,52.7,120.8,0.0,0.0,30.4,46.4,99.9,20.8,,61.8,59.0,53.8,29.2,40.1,83.4,50.4,22.1,73.3
2021-01-08 05:00:00,514.9,503.0,511.9,45.4,33.2,86.7,63.5,118.6,0.0,0.0,30.2,46.4,99.9,20.6,,61.7,58.9,53.5,29.1,40.1,81.2,50.2,21.8,73.3
2021-01-08 06:00:00,514.9,503.0,511.8,43.7,33.2,86.8,71.7,161.7,0.0,0.0,30.2,46.4,99.9,20.6,,62.0,59.0,53.7,28.9,40.1,87.0,50.3,21.3,73.3
2021-01-08 07:00:00,514.9,503.0,511.9,0.0,33.2,74.3,52.7,126.6,0.0,0.0,29.9,46.2,99.9,20.6,,61.9,59.0,53.4,28.8,40.1,83.7,50.2,20.3,73.3
2021-01-08 08:00:00,514.9,503.0,511.9,43.5,33.1,82.8,69.4,145.8,0.0,0.0,29.7,46.1,99.9,20.6,,62.1,59.1,53.5,28.7,40.1,86.9,50.3,20.3,73.3
2021-01-08 09:00:00,514.9,503.0,511.7,43.2,32.8,78.1,74.2,153.4,0.0,0.0,29.5,46.1,99.7,20.4,,61.8,59.1,53.3,28.6,40.1,84.1,49.8,21.6,73.3
2021-01-08 10:00:00,515.0,503.0,511.8,0.0,32.9,70.1,54.7,108.2,0.0,0.0,29.5,46.1,98.5,20.2,,61.7,59.3,53.4,29.0,40.1,83.5,49.7,22.0,73.3
2021-01-08 11:00:00,514.8,503.0,511.8,45.1,32.9,79.6,69.5,133.5,0.0,0.0,29.5,46.0,96.7,20.3,,61.3,59.3,53.3,29.5,40.6,81.1,49.3,22.8,73.4
2021-01-08 12:00:00,514.9,503.0,511.8,45.8,32.7,84.3,67.3,117.9,0.0,0.0,29.7,46.2,96.0,20.3,,61.3,59.5,53.4,30.6,41.0,83.3,49.3,22.5,73.3
2021-01-08 13:00:00,514.6,503.0,511.7,0.0,32.6,73.9,46.2,86.8,0.0,0.0,30.1,46.3,95.3,20.2,,60.6,59.6,53.4,31.5,41.5,77.0,48.6,23.1,73.4
2021-01-08 14:00:00,514.6,503.0,511.6,43.3,33.0,87.1,55.9,94.6,0.0,0.0,30.6,46.7,94.3,20.1,,60.3,59.9,53.4,31.4,42.5,76.9,48.2,22.8,73.5
2021-01-08 15:00:00,514.6,503.0,511.6,15.7,38.8,79.9,56.5,126.9,1.8,0.0,30.6,46.8,93.8,20.3,,60.3,59.8,52.9,31.3,42.4,79.6,48.3,22.2,73.4
2021-01-08 16:00:00,514.6,503.0,511.6,29.5,44.4,112.1,73.4,134.6,0.0,0.0,30.6,46.8,94.1,20.4,,60.7,59.9,53.0,30.9,41.9,82.2,48.8,20.8,73.5
2021-01-08 17:00:00,514.8,503.0,511.7,43.9,44.1,116.9,79.8,117.2,0.0,0.0,30.0,46.6,94.8,20.1,,61.1,59.9,53.0,30.3,40.9,84.6,49.1,18.5,73.4
2021-01-08 18:00:00,514.7,503.0,511.6,25.5,44.2,114.6,83.0,157.6,0.0,0.0,29.9,46.5,95.5,20.0,,61.0,59.6,52.9,29.7,39.9,84.1,48.8,17.3,73.4
2021-01-08 19:00:00,514.7,503.0,511.6,18.2,44.2,113.8,71.8,115.8,0.0,0.0,29.3,46.2,95.8,20.1,,61.2,59.7,52.9,29.0,39.0,83.5,48.7,15.6,73.4
2021-01-08 20:00:00,514.7,503.0,511.4,44.3,44.3,119.3,82.2,127.9,0.0,0.0,29.1,46.0,96.2,19.7,,61.0,59.5,52.8,28.3,38.2,81.9,48.5,15.1,73.4
2021-01-08 21:00:00,514.7,503.0,511.4,42.9,44.2,116.1,84.4,162.0,0.0,0.0,28.3,45.7,96.1,19.5,,61.4,59.6,52.5,27.6,37.4,87.4,48.4,13.3,73.3
2021-01-08 22:00:00,514.8,503.0,511.4,0.0,44.9,78.5,62.4,146.9,0.0,0.0,28.2,45.4,95.9,19.3,,61.3,59.5,52.3,27.0,36.6,83.9,48.3,12.5,73.3
2021-01-08 23:00:00,514.8,503.0,511.5,42.0,44.8,87.0,77.0,165.8,0.0,0.0,27.4,45.0,95.5,19.3,,61.7,59.6,52.3,26.3,36.0,88.0,48.2,11.4,73.3
2021-01-09 00:00:00,514.6,503.0,511.5,41.5,40.6,79.7,72.3,156.7,0.0,0.0,27.1,44.6,94.6,18.8,,61.4,59.4,52.0,25.7,35.5,84.4,47.9,9.6,73.2
2021-01-09 01:00:00,514.8,502.9,511.3,0.0,37.3,46.6,55.5,176.9,0.0,0.0,26.4,44.2,94.7,18.7,,61.9,59.5,51.9,25.0,34.7,89.2,47.8,9.4,73.2
2021-01-09 02:00:00,514.7,502.9,511.4,44.4,36.1,58.0,69.7,190.5,0.0,0.0,26.4,43.9,94.6,18.5,,61.7,59.4,51.5,24.4,34.6,87.9,47.9,10.0,73.1
2021-01-09 03:00:00,514.7,502.9,511.4,41.1,33.6,60.6,63.0,155.7,0.0,0.0,25.7,43.5,94.3,18.4,,62.0,59.5,51.5,23.9,33.8,87.7,47.8,9.0,73.1
2021-01-09 04:00:00,514.7,502.9,511.3,0.0,33.4,77.9,70.7,215.7,0.0,0.0,25.7,43.3,93.9,18.2,,62.0,59.4,51.4,23.4,33.8,89.7,47.6,8.7,73.1
2021-01-09 05:00:00,514.8,503.0,511.3,40.9,33.3,84.8,69.0,152.6,0.0,0.0,25.3,42.9,93.3,17.9,,62.1,59.4,51.3,23.0,33.8,86.5,47.7,7.4,73.1
2021-01-09 06:00:00,514.7,502.9,511.3,41.1,33.3,87.2,77.5,197.5,0.0,0.0,25.1,42.7,94.3,17.8,,62.3,59.4,51.2,22.6,33.8,91.0,47.6,9.8,73.1
2021-01-09 07:00:00,514.7,502.8,511.2,0.0,33.3,72.5,68.1,203.6,0.0,0.0,24.9,42.4,94.1,17.5,,62.3,59.3,51.1,22.4,33.8,89.5,47.5,10.4,73.1
2021-01-09 08:00:00,514.6,502.8,511.2,44.0,33.0,86.7,69.4,163.8,0.0,0.0,25.0,42.2,94.8,17.5,,62.2,59.4,51.1,22.3,33.8,87.6,47.7,11.8,73.1
2021-01-09 09:00:00,514.7,502.6,511.1,42.7,33.0,82.7,70.6,175.2,0.0,0.0,24.7,42.2,95.5,17.5,,62.4,59.4,51.3,22.6,33.8,89.6,47.6,14.7,73.2
2021-01-09 10:00:00,514.5,502.6,511.2,0.0,33.0,76.8,54.7,154.2,2.2,0.0,25.3,42.2,96.2,17.4,,61.8,59.3,51.2,23.7,34.6,84.1,47.5,20.0,73.2
2021-01-09 11:00:00,514.6,502.7,511.2,42.2,32.9,84.9,62.6,140.8,0.0,0.0,25.6,42.4,95.2,17.5,,61.8,59.5,51.8,25.5,36.0,85.0,47.2,22.4,73.3
2021-01-09 12:00:00,514.4,502.7,511.1,43.3,32.8,88.7,55.7,94.9,0.0,0.0,26.7,42.9,94.1,17.8,,60.8,59.7,51.9,28.4,38.8,78.1,46.8,25.2,73.5
2021-01-09 13:00:00,514.4,502.8,511.2,0.0,33.0,77.1,51.2,132.4,0.0,0.0,27.4,43.4,92.3,18.0,,60.6,59.9,52.2,28.9,40.8,80.3,46.6,26.0,73.6
2021-01-09 14:00:00,514.3,502.8,511.2,47.5,33.1,88.2,58.3,96.5,0.0,0.0,28.3,44.1,91.5,18.0,,60.0,60.1,52.7,29.3,42.6,76.5,46.6,26.7,73.6
2021-01-09 15:00:00,514.5,502.8,511.3,44.1,38.8,83.6,64.3,112.5,0.0,0.0,28.7,44.5,90.4,18.1,,59.9,59.9,52.7,29.6,42.8,78.1,46.7,26.7,73.6
2021-01-09 16:00:00,514.6,502.9,511.4,0.0,43.7,102.6,60.8,104.1,0.0,0.0,29.1,44.9,91.3,18.2,,60.1,59.9,52.7,29.5,42.0,80.3,47.4,24.6,73.6
2021-01-09 17:00:00,514.6,503.0,511.4,44.7,44.3,117.4,78.3,107.7,0.0,0.0,29.1,45.0,93.3,18.4,,60.1,59.7,52.7,29.2,40.5,79.9,47.5,22.4,73.6
2021-01-09 18:00:00,514.5,502.9,511.4,46.4,44.4,117.0,83.3,110.0,0.0,0.0,29.3,45.1,94.2,18.6,,60.2,59.6,52.7,28.9,39.4,80.0,47.7,21.2,73.5
2021-01-09 19:00:00,514.5,502.9,511.4,0.0,44.5,103.7,78.8,157.6,0.0,0.0,29.0,45.1,94.6,18.5,,60.4,59.5,52.6,28.6,38.4,83.1,47.7,19.7,73.5
2021-01-09 20:00:00,514.7,503.0,511.4,43.7,44.4,120.0,84.7,111.9,0.0,0.0,28.9,45.0,94.2,18.6,,60.5,59.6,52.6,28.2,37.7,82.3,48.1,17.6,73.5
2021-01-09 21:00:00,514.6,503.0,511.3,42.7,44.7,115.1,79.0,121.9,0.0,0.0,28.4,44.7,93.8,18.6,,60.5,59.4,52.3,27.7,37.1,80.9,47.7,15.6,73.4
2021-01-09 22:00:00,514.5,502.9,511.2,0.0,45.2,79.2,65.6,164.6,0.0,0.0,28.1,44.6,93.6,18.4,,60.6,59.4,52.3,27.2,36.5,83.5,47.7,13.8,73.3
2021-01-09 23:00:00,514.6,502.9,511.2,41.6,44.6,88.6,71.1,139.3,0.0,0.0,27.5,44.2,95.0,18.1,,60.9,59.5,52.2,26.6,35.8,85.1,47.7,16.0,73.3
2021-01-10 00:00:00,514.6,502.9,511.3,42.6,40.6,82.3,72.3,162.7,0.0,0.0,27.6,44.1,96.7,18.3,,60.8,59.3,52.2,26.4,36.5,84.2,47.8,19.0,73.3
2021-01-10 01:00:00,514.7,502.9,511.2,0.0,37.3,50.5,49.1,150.4,0.0,0.0,27.4,43.9,97.8,18.2,,61.3,59.5,52.6,26.4,36.5,86.5,48.4,20.3,73.3
2021-01-10 02:00:00,514.7,502.9,511.3,41.6,36.1,60.8,55.7,128.1,0.0,0.0,27.7,43.8,98.4,18.3,,61.2,59.4,52.4,26.4,36.5,82.4,48.6,20.7,73.3
2021-01-10 03:00:00,514.7,503.0,511.2,42.7,33.6,60.1,66.7,176.9,0.0,0.0,27.6,43.9,98.6,18.2,,61.3,59.3,52.5,26.4,36.5,85.9,48.5,20.7,73.3
2021-01-10 04:00:00,514.7,503.0,511.4,0.0,33.1,81.8,53.0,129.4,0.0,0.0,27.7,43.8,98.9,18.3,,61.4,59.4,52.7,26.4,36.7,84.6,49.0,20.8,73.4
2021-01-10 05:00:00,514.6,502.9,511.4,43.8,33.2,89.2,67.4,147.6,0.0,0.0,27.7,43.7,98.9,18.3,,61.2,59.3,52.5,26.5,37.4,82.8,48.7,20.5,73.3
2021-01-10 06:00:00,514.8,502.9,511.4,41.8,33.4,91.0,67.2,148.6,0.0,0.0,27.8,43.8,99.3,18.3,,61.6,59.4,52.9,26.6,37.4,86.5,49.0,20.6,73.4
2021-01-10 07:00:00,514.6,502.9,511.2,0.0,33.5,77.3,49.9,132.9,0.0,0.0,27.8,43.7,99.7,18.2,,61.3,59.2,52.7,26.6,37.4,82.1,49.0,20.5,73.3
2021-01-10 08:00:00,514.6,502.8,511.2,39.6,33.3,86.1,66.1,154.8,0.0,0.0,27.9,43.8,99.9,18.3,,61.5,59.4,52.9,26.7,37.4,86.3,49.1,21.1,73.3
2021-01-10 09:00:00,514.6,502.9,511.2,41.8,33.4,83.9,61.9,125.0,0.0,0.0,27.9,43.7,99.9,18.3,,61.2,59.3,52.9,26.8,37.4,82.7,49.0,22.0,73.3
2021-01-10 10:00:00,514.7,502.9,511.4,0.0,33.2,75.3,57.8,164.7,0.0,0.0,28.1,43.8,99.9,18.4,,61.4,59.3,53.1,27.0,38.2,85.2,49.1,23.0,73.4
2021-01-10 11:00:00,514.6,502.9,511.3,42.3,32.6,85.3,58.3,110.9,0.0,0.0,28.1,43.7,99.6,18.4,,61.2,59.3,53.1,27.3,38.3,82.2,49.2,23.9,73.3
2021-01-10 12:00:00,514.5,502.9,511.2,44.8,32.9,87.1,67.7,155.5,0.0,0.0,28.4,43.9,99.1,18.5,,61.1,59.3,53.2,27.6,39.1,83.2,49.3,24.6,73.3
2021-01-10 13:00:00,514.6,503.0,511.3,0.0,32.8,75.9,48.8,119.1,0.0,0.0,28.4,43.9,98.6,18.4,,61.1,59.4,53.3,27.8,39.2,83.3,49.4,25.5,73.3
2021-01-10 14:00:00,514.5,502.9,511.2,41.7,32.9,88.3,58.5,108.7,0.0,0.0,28.8,44.1,97.8,18.6,,60.7,59.3,53.3,28.2,39.9,79.8,49.2,25.6,73.3
2021-01-10 15:00:00,514.5,502.9,511.2,41.4,38.5,87.6,67.1,145.9,0.0,0.0,28.8,44.1,97.6,18.5,,60.8,59.3,53.5,28.4,40.1,81.7,49.4,24.8,73.3
2021-01-10 16:00:00,514.5,502.9,511.3,0.0,43.4,101.7,66.5,136.4,0.0,0.0,29.0,44.1,98.0,18.6,,61.1,59.4,53.7,28.4,40.0,84.6,49.8,23.4,73.3
2021-01-10 17:00:00,514.7,502.9,511.3,42.2,44.4,118.4,74.8,106.7,0.0,0.0,28.9,44.0,98.7,18.7,,60.9,59.3,53.5,28.4,39.2,81.5,49.8,23.0,73.3
2021-01-10 18:00:00,514.7,502.9,511.3,43.5,44.3,118.8,84.6,149.6,0.0,0.0,29.1,44.1,99.5,18.7,,60.9,59.2,53.6,28.3,39.2,82.5,49.8,23.6,73.3
2021-01-10 19:00:00,514.6,502.9,511.4,44.4,44.2,118.5,80.3,129.5,0.0,0.0,29.0,44.1,99.9,18.7,,61.0,59.2,53.8,28.3,38.5,83.1,49.8,24.2,73.3
2021-01-10 20:00:00,514.6,503.0,511.3,0.0,44.8,109.6,65.0,110.1,2.0,0.0,29.4,44.1,99.9,18.7,,60.8,59.1,53.9,28.4,38.3,81.2,49.8,25.3,73.4
2021-01-10 21:00:00,514.6,503.0,511.5,44.9,44.6,118.0,77.0,125.1,0.0,0.0,29.5,44.2,99.9,18.8,,60.8,59.0,54.0,28.4,38.3,80.5,49.8,24.5,73.4
2021-01-10 22:00:00,514.6,503.0,511.4,42.4,44.8,89.1,74.4,145.6,0.0,0.0,29.7,44.4,99.9,19.0,,60.9,59.0,54.1,28.5,38.3,83.2,49.8,25.4,73.4
2021-01-10 23:00:00,514.6,502.9,511.6,0.0,44.9,78.2,59.5,116.8,0.0,0.0,29.8,44.4,99.9,18.9,,60.8,59.0,54.1,28.7,38.3,81.3,49.9,27.1,73.4
2021-01-11 00:00:00,514.7,503.0,511.4,41.2,40.6,80.3,65.5,109.5,0.0,0.0,30.2,44.4,99.9,19.0,,60.8,58.9,54.1,28.9,38.3,81.2,50.1,28.1,73.5
2021-01-11 01:00:00,514.6,503.0,511.5,41.8,37.3,57.8,54.8,106.6,0.0,0.0,30.3,44.6,99.9,19.2,,60.7,58.8,54.1,29.1,38.3,79.5,50.1,28.7,73.5
2021-01-11 02:00:00,514.7,503.0,511.5,0.0,36.1,48.4,51.8,151.5,0.0,0.0,30.7,44.8,99.9,19.3,,60.8,58.7,54.2,29.3,38.3,82.3,50.2,29.1,73.5
2021-01-11 03:00:00,514.6,502.9,511.6,43.0,33.5,59.1,55.8,114.9,0.0,0.0,30.8,44.9,99.9,19.3,,60.8,58.8,54.2,29.5,38.9,80.8,50.3,29.3,73.5
2021-01-11 04:00:00,514.8,503.0,511.6,43.3,33.2,88.0,60.9,101.9,0.0,0.0,31.2,44.9,99.9,19.4,,60.7,58.7,54.2,29.7,39.2,80.9,50.5,29.3,73.5
2021-01-11 05:00:00,514.6,502.9,511.4,0.0,33.3,75.1,50.2,105.7,0.0,0.0,31.4,45.1,99.9,19.6,,60.7,58.6,54.2,29.9,39.2,79.7,50.4,29.4,73.5
2021-01-11 06:00:00,514.6,503.0,511.5,44.7,33.1,89.2,63.7,121.7,0.0,0.0,31.8,45.3,99.9,19.7,,60.6,58.5,54.2,30.0,39.2,79.8,50.4,29.7,73.5
2021-01-11 07:00:00,514.7,503.0,511.6,49.1,33.1,90.0,63.7,120.7,0.0,0.0,31.7,45.4,99.9,19.8,,60.8,58.7,54.3,30.2,39.2,80.6,50.5,29.8,73.5
2021-01-11 08:00:00,514.7,503.0,511.7,0.0,33.5,77.0,50.4,122.6,0.0,0.0,32.0,45.5,99.9,20.1,,60.7,58.6,54.5,30.4,39.2,81.0,50.6,30.9,73.5
2021-01-11 09:00:00,514.4,502.9,511.6,43.5,33.1,85.4,56.6,100.7,0.0,0.0,32.1,45.5,99.9,20.2,,60.7,58.7,54.8,30.7,39.2,78.8,50.8,32.8,73.5
2021-01-11 10:00:00,514.6,502.9,511.5,0.0,32.9,78.3,38.8,73.5,0.0,0.0,32.6,45.8,99.9,20.1,,60.2,58.6,54.7,31.1,39.9,74.6,50.7,34.3,73.5
2021-01-11 11:00:00,514.6,502.9,511.5,45.0,32.8,86.6,54.5,92.0,0.0,0.0,32.8,45.9,99.9,20.3,,60.2,58.7,54.9,31.5,40.1,77.3,50.7,35.1,73.5
2021-01-11 12:00:00,514.5,502.9,511.5,43.1,32.9,88.1,57.8,111.2,0.0,0.0,33.3,46.2,99.9,20.5,,60.1,58.6,55.0,32.0,40.5,78.6,50.8,35.0,73.4
2021-01-11 13:00:00,514.3,502.9,511.5,0.0,33.0,73.9,43.9,91.9,0.0,0.0,33.5,46.4,99.9,20.5,,60.0,58.7,55.0,32.4,41.0,77.2,50.8,34.8,73.5
2021-01-11 14:00:00,514.4,502.9,511.5,51.9,33.1,89.1,59.3,97.0,0.0,0.0,34.1,46.6,99.9,20.5,,59.8,58.6,55.0,32.8,41.0,76.4,50.8,34.7,73.4
2021-01-11 15:00:00,514.4,502.9,511.6,41.1,38.8,88.2,52.7,74.5,0.0,0.0,34.3,46.8,99.9,20.7,,59.7,58.6,55.0,33.0,40.9,74.4,50.9,33.7,73.4
2021-01-11 16:00:00,514.6,502.9,511.7,0.0,43.5,107.7,53.9,79.0,0.0,0.0,34.7,47.1,99.9,20.9,,59.9,58.6,55.2,33.0,40.1,76.9,51.1,32.8,73.5
2021-01-11 17:00:00,514.5,502.9,511.6,40.5,44.4,120.4,72.0,93.3,0.0,0.0,34.8,47.3,99.9,21.1,,59.7,58.6,55.1,32.9,40.1,76.4,50.9,32.3,73.4
2021-01-11 18:00:00,514.5,502.9,511.6,45.7,44.4,124.2,84.6,118.7,0.0,0.0,35.1,47.5,99.9,21.4,,59.8,58.6,55.1,33.1,40.1,78.5,50.9,32.1,73.3
2021-01-11 19:00:00,514.6,503.0,511.7,87.0,44.2,131.0,84.3,93.7,0.0,0.0,34.9,47.6,99.9,21.5,,60.2,58.6,55.4,33.0,40.1,77.1,51.3,32.2,73.4
2021-01-11 20:00:00,514.6,503.0,511.6,45.3,44.3,121.9,70.5,73.5,0.0,0.0,35.1,47.7,99.9,21.7,,60.2,58.6,55.4,33.0,40.0,76.2,51.4,32.2,73.5
2021-01-11 21:00:00,514.6,503.0,511.8,43.9,44.5,115.9,74.9,96.9,0.0,0.0,35.1,47.8,99.9,21.7,,60.1,58.6,55.4,32.9,39.4,77.7,51.2,32.1,73.5
2021-01-11 22:00:00,514.6,503.0,511.8,40.8,44.9,86.4,68.3,100.9,0.0,0.0,35.3,48.0,99.9,21.7,,60.1,58.6,55.5,32.9,39.4,77.7,51.3,32.1,73.5
2021-01-11 23:00:00,514.5,503.0,511.6,44.6,44.8,88.6,66.4,89.4,0.0,0.0,35.2,47.9,99.9,21.9,,60.0,58.5,55.4,32.9,39.2,76.2,51.2,32.0,73.5
2021-01-12 00:00:00,514.7,503.0,511.8,42.7,40.6,78.9,64.3,101.1,0.0,0.0,35.3,48.1,99.9,21.8,,60.1,58.6,55.5,32.9,39.2,77.9,51.3,31.9,73.5
2021-01-12 01:00:00,514.6,502.9,511.7,42.9,37.4,56.4,53.5,97.5,0.0,0.0,35.1,48.1,99.9,22.0,,60.2,58.5,55.5,32.8,39.2,78.0,51.6,31.8,73.5
2021-01-12 02:00:00,514.6,502.9,511.7,47.3,35.9,58.5,54.9,98.4,0.0,0.0,35.2,48.2,99.9,22.0,,60.3,58.5,55.4,32.7,39.2,78.4,51.6,30.7,73.5
2021-01-12 03:00:00,514.6,502.9,511.6,42.1,33.6,57.6,54.8,104.8,0.0,0.0,34.7,48.1,99.9,21.9,,60.5,58.6,55.3,32.6,39.2,78.7,51.8,30.2,73.5
2021-01-12 04:00:00,514.7,503.0,511.8,42.6,33.0,85.7,64.0,109.3,0.0,0.0,34.7,48.0,99.9,21.9,,60.6,58.6,55.3,32.5,39.2,79.5,51.8,30.2,73.5
2021-01-12 05:00:00,514.6,503.0,511.7,40.9,33.1,84.6,60.1,105.2,0.0,0.0,34.5,47.8,99.9,22.0,,60.6,58.6,55.2,32.5,39.2,78.6,51.7,30.2,73.5
2021-01-12 06:00:00,514.7,503.0,511.8,44.5,33.2,90.3,61.9,109.6,0.0,0.0,34.6,47.9,99.9,21.9,,60.6,58.6,55.1,32.4,39.2,79.2,51.6,29.9,73.5
2021-01-12 07:00:00,514.7,502.9,511.9,44.8,33.1,86.6,60.7,105.8,0.0,0.0,34.3,47.8,99.9,22.0,,60.8,58.6,55.2,32.4,39.2,79.8,51.8,29.9,73.5
2021-01-12 08:00:00,514.8,502.9,511.7,43.3,33.2,87.2,57.2,101.5,0.0,0.0,34.3,47.8,99.9,22.0,,60.8,58.6,55.2,32.4,39.2,79.2,51.7,30.4,73.4
2021-01-12 09:00:00,514.8,503.0,511.7,42.3,32.9,85.0,53.7,91.1,0.0,0.0,34.2,47.7,99.9,22.0,,60.7,58.6,55.1,32.4,39.2,77.8,51.6,31.7,73.5
2021-01-12 10:00:00,514.7,502.9,511.8,42.7,32.9,86.7,59.1,112.4,0.0,0.0,34.5,47.8,99.9,22.0,,60.7,58.6,55.2,32.6,39.2,78.6,51.5,33.0,73.5
2021-01-12 11:00:00,514.6,502.9,511.8,43.5,32.8,85.1,56.8,102.2,0.0,0.0,34.4,47.8,99.9,22.0,,60.7,58.8,55.6,32.8,39.9,78.5,51.5,34.1,73.4
2021-01-12 12:00:00,514.5,502.8,511.6,32.7,32.8,83.5,51.9,83.8,0.0,0.0,34.8,48.0,99.9,22.1,,60.5,58.8,55.6,33.1,40.1,76.8,51.5,34.3,73.5
2021-01-12 13:00:00,515.2,502.9,511.9,12.7,32.4,75.9,86.4,299.3,0.0,0.0,33.4,48.2,99.9,22.3,,63.5,60.7,57.2,33.3,40.5,102.6,55.0,34.9,73.8
2021-01-12 14:00:00,516.2,503.1,512.1,44.0,32.5,82.0,119.4,398.6,1.9,0.0,30.2,47.4,99.9,22.7,,70.0,64.4,60.7,33.5,41.0,117.8,64.9,34.5,75.3
2021-01-12 15:00:00,516.6,503.7,512.2,41.6,37.9,81.4,116.6,362.8,0.0,0.0,28.2,45.7,99.9,22.8,,73.3,66.3,62.3,35.1,41.4,115.7,68.3,33.5,77.2
2021-01-12 16:00:00,516.4,503.9,512.2,409.5,65.4,211.2,201.7,195.4,0.0,0.0,28.1,43.7,99.9,22.3,,73.3,61.6,53.7,35.5,37.4,106.6,68.1,32.4,78.7
2021-01-12 17:00:00,516.1,503.9,512.4,124.6,56.8,164.5,163.7,193.4,0.0,0.0,28.5,43.1,99.9,22.1,,72.2,62.0,63.5,34.5,41.9,95.1,64.5,31.6,79.8
2021-01-12 18:00:00,516.0,503.9,512.7,128.7,52.6,276.0,291.5,180.8,0.0,0.0,28.9,43.1,99.9,21.7,,71.5,66.9,59.3,34.5,41.9,99.8,63.3,31.3,80.6
